address,area,price
新阳路-安定街84号小区,道里,1400
群力-群力新苑(东区),道里,1000
建国街-建国街小区,道里,1300
顾乡-新华小区,道里,1600
群力-小职工街小区,道里,1300
群力-恒盛皇家花园(商住楼),道里,1000
群力-群力家园(A区),道里,2500
恒祥城-恒祥城,道里,1100
群力-群力新苑(东区),道里,500
群力-群力家园(E区),道里,700
中央大街-井街小区,道里,700
中央大街-麦凯乐国际公寓,道里,2300
大发-利民街小区,道里,600
中央大街-红专小区,道里,300
顾乡-海富康城(C区),道里,1600
顾乡-鑫都丽水雅居,道里,2300
松源街-群力新城省公务员小区,道里,1500
群力-清河湾小区(C区),道里,2500
乡政街-正阳小区,道里,1500
公路大桥-凯旋城(道里),道里,1200
新阳路-一面街小区,道里,3200
一面街-建国北二道街27号小区,道里,750
哈药路-地德里小区,道里,750
抚顺-安正小区,道里,999
中央大街-天鹅湾,道里,2400
群力-民安小区(道里),道里,950
新阳路-民生尚都和园,道里,900
融江路-阳光育博苑,道里,1350
群力-星光耀广场,道里,600
群力-买卖街85号小区,道里,4000
买卖街-建国街小区,道里,600
建国街-恒兴花园,道里,1000
建国公园-天薇丽景园,道里,2000
工农大街-经纬八道街12号小区,道里,1400
爱建-99号公馆,道里,1500
中央大街-民安小区(道里),道里,2200
新阳路-恒大雅苑(二期),道里,700
融江路-恒大国际中心,道里,1699
工农大街-河曲街62号小区,道里,2500
公路大桥-河柏小区,道里,1200
河松-中兴家园,道里,850
爱建-806小区,道里,3500
新阳路-桐楠格领誉,道里,1000
群力-买卖街85号小区,道里,1900
买卖街-爱建非常男女公寓,道里,450
爱建-民生尚都和园,道里,1700
融江路-安德街小区,道里,800
安国街,道里,1100
群力-康泰嘉园,道里,1800
群力-恒盛豪庭,道里,700
安国街-安定街39号小区,道里,1500
工农大街-翠湖天地璞园,道里,3000
红霞街-红霞街小区,道里,1000
融江路-恒大悦府,道里,2500
顾乡-安宁街小区,道里,2600
安国街-井街小区,道里,325
中央大街-星光耀广场(商住楼),道里,1200
群力-群力家园(K区),道里,2500
群力-康安家园,道里,1500
康安路-宏润翠湖天地翠园,道里,2000
群力-恒大雅苑(二期),道里,1226
融江路-群力新苑(东区),道里,2000
群力-鑫都丽水雅居,道里,1800
顾乡-哈西民主家园,道里,1800
丽江路-宏润翠湖天地,道里,1500
群力-三松宜家,道里,2500
群力-东风街41号院,道里,2600
中央大街-恒祥城(二期),道里,200
恒祥城-康安小区,道里,2500
顾乡-井街小区,道里,750
中央大街-新安小区,道里,1900
新阳路-恒盛豪庭,道里,800
群力-群力远大商务公寓,道里,800
群力-群力新城省公务员小区,道里,4000
群力-海富康城(西区),道里,1300
大发-民生尚都祥园,道里,2000
融江路-光华小区,道里,1300
新阳路-中海紫御观邸,道里,1500
群力-恒祥空间,道里,2500
群力-新政家园,道里,2000
乡政街-聚贤花园,道里,1500
民安街-通顺小区,道里,680
新阳路,道里,1500
群力-山水家园,道里,1666
新阳路-欧洲新城,道里,4900
群力-海富禧园,道里,2300
中央大街-上游街小区,道里,5000
新阳路-峰尚福成小区,道里,2300
抚顺-地德里小区,道里,1300
工农大街-阳光印象,道里,1900
抚顺-地德里小区,道里,1000
工农大街-润园翡翠城,道里,1900
建国公园-松滨里小区,道里,800
建国街-建国街小区,道里,1100
新阳路-新湖康桥,道里,1300
哈药路-建国北六道街小区,道里,1500
爱建-爱建非常男女公寓,道里,3200
群力-玫瑰湾(东区),道里,3300
爱建-安道街58号小区,道里,1300
中央大街-万泰国际,道里,3000
融江路-民生尚都祥园,道里,1500
群力-中海紫御观邸,道里,2600
丽江路-哈西民主家园,道里,1600
融江路-民生尚都福园,道里,1300
抚顺-地德里小区,道里,1250
工农大街-群力新苑(西区),道里,2000
中央大街-北安街132号小区,道里,1500
恒祥城-恒祥城,道里,280
中央大街-万泰国际,道里,2600
群力-中海寰宇天下,道里,2000
群力-恒祥空间,道里,2100
爱建-爱琴花园,道里,2500
建国街-建国街小区,道里,240
群力-星光耀广场(商住楼),道里,2200
新阳路-民安小区(道里),道里,550
群力-理想0451,道里,700
群力-海富第五大道,道里,2400
新阳路-通顺小区,道里,1500
恒祥城-恒祥城,道里,1800
抚顺-地德里小区,道里,1500
中央大街-红专小区,道里,2000
新阳路-安良社区,道里,600
乡政街-乡里街小区,道里,1300
群力-天鹅湾,道里,1080
群力-盛和世纪,道里,6000
安国街-四安小区,道里,750
群力-群力新苑(东区),道里,500
新阳路-民安小区(道里),道里,1150
爱建-友谊路196号小区,道里,1500
顾乡-都市秀景,道里,1000
中央大街-井街小区,道里,1800
中央大街-东风街41号院,道里,850
公路大桥-河阳街小区,道里,1300
融江路-三松宜家,道里,1000
群力-恒大雅苑,道里,700
融江路-外滩首府,道里,2600
群力-正阳小区西九街区,道里,4800
哈药路-中兴家园,道里,1000
爱建-恒盛豪庭,道里,3000
群力-上实盛世江南,道里,650
爱建-尚志胡同25号小区,道里,8000
爱建-爱建非常男女公寓,道里,220
爱建-河江街小区,道里,1700
哈药路-上实浪琴水岸,道里,1350
爱建-恒大国际中心,道里,7000
工农大街-中海寰宇天下,道里,2300
群力-河梁小区,道里,2500
公路大桥-恒盛皇家花园,道里,550
群力-建国南头道街94号小区,道里,3200
新阳路-宝石花园,道里,800
群力-恒大雅苑(二期),道里,700
融江路-康安小区,道里,1600
顾乡,道里,2500
爱建-爱建涛园,道里,4600
融江路-恒大雅苑(二期),道里,1950
公路大桥-河鼓小区,道里,1500
群力-星光耀广场(商住楼),道里,3000
恒祥城-恒祥城,道里,1600
安国街-安丰街小区,道里,1000
抚顺-地德里小区,道里,1400
安国街-安国小区,道里,600
大安街-大安小区,道里,1200
群力-漫步巴黎,道里,2100
顾乡-新华小区,道里,1100
群力-三松宜家,道里,4000
新阳路-建国南二道街小区,道里,1200
大发-福顺尚景,道里,2000
群力-群力家园(C区),道里,400
群力-星光耀广场(商住楼),道里,3200
群力-桐楠格领誉,道里,2000
透笼-东方明珠公寓,道里,3500
新阳路-欧洲新城,道里,2450
大发-民众小区,道里,900
群力-群力家园(K区),道里,2300
乡政街-清河湾小区(D区),道里,800
爱建-田地街7号小区,道里,1100
中央大街-爱国物资公寓,道里,1000
群力-恒祥空间,道里,3000
乡政街-清河湾小区(C区),道里,200
群力-群力远大商务公寓,道里,2200
新阳路-新阳路小区(近哈药路),道里,200
群力-星光耀广场,道里,2800
爱建-建河街24号小区,道里,900
顾乡-新城小区,道里,1000
中央大街-东风街99号院,道里,750
群力-群力新城(北区),道里,800
建国街-建国街小区,道里,1200
安国街-安国街202号小区,道里,1600
群力-康泰嘉园,道里,2100
爱建-宝宇凯旋城(二期),道里,3800
中央大街-麦凯乐国际公寓,道里,2500
新阳路-宏光大厦,道里,5500
建国街-建国街小区,道里,1000
建国街-南美花园,道里,1800
群力-星光耀广场(商住楼),道里,2100
群力-上和园著,道里,3200
融江路-民生尚都祥园,道里,1300
融江路-宜居家园(一期),道里,1700
工农大街-天薇丽景园,道里,2800
顾乡-新城小区,道里,700
融江路-恒大雅苑(二期),道里,1700
顾乡-新城小区,道里,700
丽江路-迎宾小区(道里),道里,1300
安阳街-海富康城(东区),道里,800
群力-保利城,道里,1000
城乡路-迎宾小区一区,道里,750
乡政街-清河湾小区(B区),道里,450
群力-康泰嘉园,道里,700
红霞街-红霞街小区,道里,1300
融江路-民生尚都和园,道里,1350
中央大街-上游街小区,道里,900
乡政街-清河湾小区(B区),道里,750
群力-中海紫御观邸,道里,2500
丽江路-西雅图水岸,道里,5000
乡政街-天合小区,道里,1500
工农大街-恒大国际中心,道里,2200
群力-保利城,道里,2900
融江路-宜居家园(B区),道里,1500
群力-新城花园,道里,1500
工农大街-恒大国际中心,道里,2500
群力-中兴城,道里,1500
工农大街-恒大国际中心,道里,2500
融江路-民生尚都福园,道里,1000
中央大街-西十五道街小区,道里,280
安国街-安松园小区,道里,700
爱建-安顺街103号小区,道里,600
建国公园-外滩1898(商住楼),道里,1800
群力-观复国际,道里,6000
经纬街-工程小区,道里,2000
恒祥城-恒祥城(二期),道里,800
群力-海富绣园,道里,1650
抚顺-地德里小区,道里,900
抚顺-地德里小区,道里,1300
乡政街-乡里街小区,道里,1500
城乡路-迎宾小区一区,道里,1500
爱建-安道街58号小区,道里,1500
中央大街-麦凯乐国际公寓,道里,2600
安阳街-海富康城(东区),道里,1800
新阳路-光华小区,道里,488
建国街-建河小区,道里,800
建国公园-璞悦湾,道里,1600
康安路-康安家园,道里,1400
大安街-大安小区,道里,1400
恒祥城-恒祥城,道里,350
安国街-安定街50号小区,道里,1350
群力-恒盛皇家花园,道里,3600
新阳路-宏光大厦,道里,6500
安阳街-乡政街149号小区,道里,1500
群力-丽水丁香园,道里,1800
爱建-中兴家园,道里,3000
大发-民众小区,道里,1300
新阳路-新安小区,道里,1400
新阳路-新安小区,道里,1800
群力-群力观江国际,道里,4500
顾乡-新天地家园,道里,2200
中央大街-麦凯乐国际公寓,道里,2600
新阳路-爱丁堡,道里,1800
群力-宏润翠湖天地翠园,道里,2100
前进路-锦程家园,道里,1700
爱建-爱建非常男女公寓,道里,2000
群力-中海寰宇天下,道里,2500
新阳路-安信街11号小区,道里,1350
群力-美晨家园,道里,2600
抚顺-地德里小区,道里,1800
融江路-民生尚都福园,道里,1800
群力-海富绣园,道里,1700
融江路-民生尚都瑞园,道里,1500
城乡路-迎宾家园(三区),道里,2599
前进路-锦程家园,道里,1700
群力-恒祥空间,道里,2100
新阳路-紫金城,道里,2500
群力-上和园著,道里,2300
融江路-民生尚都和园,道里,1400
工农大街-恒大国际中心,道里,2600
红霞街-红霞街小区,道里,1800
新阳路-天顺嘉园,道里,1400
融江路-恒大帝景,道里,1200
新阳路-共乐小区,道里,1000
群力-群力家园(C区),道里,900
群力-海富第五大道,道里,3000
融江路-恒大帝景,道里,3000
新阳路-安发街3号小区,道里,500
中央大街-中医街小区,道里,1588
中央大街-井街小区,道里,1900
顾乡-新天地家园,道里,2000
群力-中海寰宇天下,道里,2600
尚志大街-尚志大街综合楼,道里,750
群力-中海紫御观邸,道里,3300
中央大街-奥利维亚公馆,道里,400
抚顺-地德里小区,道里,1000
群力-盛和天下,道里,3700
群力-恒祥空间,道里,1100
爱建-梧桐花园,道里,3800
公路大桥-河梁小区,道里,400
群力-中兴城,道里,1700
公路大桥-河鼓小区,道里,1200
中央大街-安道小区,道里,1100
工农大街-润园翡翠城,道里,600
新阳路-松拖小区,道里,300
群力-群力家园(F区),道里,800
群力-群力家园(C区),道里,2800
爱建-富力江湾新城,道里,12888
工农大街-天薇丽景园,道里,2600
经纬街-经纬五道街小区,道里,1300
群力-阳光颐养花园,道里,2500
群力-天昊百年俪景,道里,750
大发-福顺尚景,道里,600
融江路-民生尚都福园,道里,1500
群力-海富第五大道,道里,4000
安国街-安国街125号小区,道里,800
群力-保利城,道里,800
群力-外滩首府,道里,850
爱建-尚志胡同25号小区,道里,220
恒祥城-恒祥城(二期),道里,2200
红霞街-红霞街小区,道里,1500
乡政街-乡里街小区,道里,1500
丽江路-哈西民主家园,道里,1700
公路大桥-三电小区,道里,850
融江路-民生尚都瑞园,道里,1800
新阳路-民安小区(道里),道里,1500
融江路-民生尚都福园,道里,1400
群力-桐楠格领誉,道里,800
新阳路-民安小区(道里),道里,600
恒祥城-恒祥城,道里,2100
顾乡-郁金台,道里,1750
爱建-爱建非常男女公寓,道里,1600
群力-星光耀广场(商住楼),道里,2000
河松-河松小区,道里,1100
融江路-民生尚都瑞园,道里,1500
中央大街-田地街68号小区,道里,300
新阳路-欧洲新城,道里,3800
抚顺-地德里小区,道里,1100
新阳路-光华小区,道里,1000
新阳路-紫金城,道里,2100
新阳路-安化街小区,道里,900
大安街-大安小区,道里,230
工农大街-恒大国际中心,道里,2500
友谊路-友谊物业小区,道里,1800
丽江路-哈西民主家园,道里,700
群力-恒祥空间,道里,850
群力-报达文化嘉园,道里,1800
安国街-安国小区,道里,1000
融江路-恒大雅苑(二期),道里,1700
民安街-聚贤花园,道里,2300
群力-阳光颐养花园,道里,1100
中央大街-西十五道街小区,道里,280
中央大街-上游街小区,道里,2000
顾乡-新华小区,道里,1100
河松-运华广场,道里,1700
群力-理想0451,道里,1800
丽江路-迎宾小区(道里),道里,1450
顾乡-新城小区,道里,1200
丽江路-哈西民主家园,道里,2000
抚顺-地德里小区,道里,600
安国街-安宁街小区,道里,325
工农大街-润园翡翠城,道里,2200
中央大街-中财公寓,道里,2200
中央大街-红专小区,道里,1200
建国公园-建国城市花园小区,道里,1300
中央大街-中医街小区,道里,1000
新阳路-共乐小区,道里,500
融江路-民生尚都福园,道里,1300
